State_Name,Crop_Year,Crop,Area,Production,Yield,ANNUAL,Jun-Sep
TELANGANA,1999,Maize,393368.0,1249909.0,3.177454698907893,863.8,715.4
TELANGANA,1999,Masoor,245379.0,88398.0,0.36025087721443155,863.8,715.4
TELANGANA,1999,Moong(Green Gram),263781.0,132111.0,0.50083592070695,863.8,715.4
TELANGANA,1999,Niger seed,960.0,370.0,0.3854166666666667,863.8,715.4
TELANGANA,1999,Onion,12624.0,204366.0,16.188688212927758,863.8,715.4
TELANGANA,1999,Ragi,22033.0,21573.0,0.9791222257522807,863.8,715.4
TELANGANA,1999,Rapeseed &Mustard,70.0,15.0,0.21428571428571427,863.8,715.4
TELANGANA,1999,Rice,1380002.0,3275474.0,2.3735284441616753,863.8,715.4
TELANGANA,1999,Safflower,13359.0,6745.0,0.5049030616064076,863.8,715.4
TELANGANA,1999,Sesamum,68640.0,13260.0,0.19318181818181818,863.8,715.4
TELANGANA,1999,Sugarcane,57956.0,3835735.0,66.18357029470633,863.8,715.4
TELANGANA,1999,Sunflower,12214.0,7277.0,0.5957917144260685,863.8,715.4
TELANGANA,1999,Tobacco,8549.0,12763.0,1.4929231489063048,863.8,715.4
TELANGANA,1999,Urad,78038.0,42849.0,0.5490786539890823,863.8,715.4
TELANGANA,1999,Wheat,12119.0,8121.0,0.6701047941249278,863.8,715.4
TELANGANA,2000,Arhar/Tur,258865.0,92715.0,0.35815965850926157,1078.0,965.3
TELANGANA,2000,Bajra,45381.0,27228.0,0.5999867786077874,1078.0,965.3
TELANGANA,2000,Banana,2142.0,39607.0,18.490662931839402,1078.0,965.3
TELANGANA,2000,Cashewnut,10087.0,1631.0,0.16169326856349758,1078.0,965.3
TELANGANA,2000,Castor seed,332749.0,116849.0,0.35116258801679345,1078.0,965.3
TELANGANA,2000,Coconut,1151.0,11905278.0,10343.421372719375,1078.0,965.3
TELANGANA,2000,Coriander,8670.0,2263.0,0.2610149942329873,1078.0,965.3
TELANGANA,2000,Cotton(lint),630355.0,1014786.0,1.6098642828247576,1078.0,965.3
TELANGANA,2000,Dry chillies,109947.0,223474.0,2.032561143096219,1078.0,965.3
TELANGANA,2000,Dry ginger,1045.0,4084.0,3.908133971291866,1078.0,965.3
TELANGANA,2000,Gram,34661.0,24875.0,0.7176653876114365,1078.0,965.3
TELANGANA,2000,Groundnut,262814.0,296452.0,1.1279916595006354,1078.0,965.3
TELANGANA,2000,Horse-gram,19094.0,6236.0,0.32659474180370796,1078.0,965.3
TELANGANA,2000,Jowar,532239.0,440257.0,0.8271791432044626,1078.0,965.3
TELANGANA,2000,Korra,2563.0,2481.0,0.9680062426843543,1078.0,965.3
TELANGANA,2000,Linseed,5428.0,1081.0,0.19915254237288135,1078.0,965.3
TELANGANA,2000,Maize,449286.0,1279909.0,2.8487622583387866,1078.0,965.3
TELANGANA,2000,Mesta,190.0,1677.0,8.826315789473684,1078.0,965.3
TELANGANA,2000,Moong(Green Gram),306335.0,102509.0,0.3346303883003901,1078.0,965.3
TELANGANA,2000,Niger seed,376.0,122.0,0.324468085106383,1078.0,965.3
TELANGANA,2000,Onion,11784.0,244848.0,20.778004073319757,1078.0,965.3
TELANGANA,2000,Other  Rabi pulses,9898.0,3472.0,0.3507779349363508,1078.0,965.3
TELANGANA,2000,Other Kharif pulses,8935.0,1815.0,0.20313374370453274,1078.0,965.3
TELANGANA,2000,Potato,1385.0,5184.0,3.742960288808664,1078.0,965.3
TELANGANA,2000,Ragi,20379.0,22085.0,1.0837136267726581,1078.0,965.3
TELANGANA,2000,Rapeseed &Mustard,43.0,10.0,0.23255813953488372,1078.0,965.3
TELANGANA,2000,Rice,1547985.0,4417347.0,2.853610984602564,1078.0,965.3
TELANGANA,2000,Safflower,12112.0,5303.0,0.43783025099075296,1078.0,965.3
TELANGANA,2000,Samai,624.0,310.0,0.4967948717948718,1078.0,965.3
TELANGANA,2000,Sesamum,69252.0,11373.0,0.1642263039334604,1078.0,965.3
TELANGANA,2000,Small millets,3200.0,2801.0,0.8753125,1078.0,965.3
TELANGANA,2000,Sugarcane,64939.0,4131502.0,63.621275350713745,1078.0,965.3
TELANGANA,2000,Sunflower,33408.0,25034.0,0.7493414750957854,1078.0,965.3
TELANGANA,2000,Sweet potato,157.0,2122.0,13.51592356687898,1078.0,965.3
TELANGANA,2000,Tapioca,61.0,467.0,7.655737704918033,1078.0,965.3
TELANGANA,2000,Tobacco,9118.0,13432.0,1.4731300723842948,1078.0,965.3
TELANGANA,2000,Turmeric,58213.0,292753.0,5.028996959442049,1078.0,965.3
TELANGANA,2000,Urad,90252.0,34817.0,0.3857753844790143,1078.0,965.3
TELANGANA,2000,Varagu,13.0,10.0,0.7692307692307693,1078.0,965.3
TELANGANA,2000,Wheat,12769.0,7270.0,0.5693476388127496,1078.0,965.3
TELANGANA,2000,other misc. pulses,7736.0,1606.0,0.2076008273009307,1078.0,965.3
TELANGANA,2001,Arhar/Tur,227794.0,92706.0,0.4069729668033399,922.3,694.3
TELANGANA,2001,Bajra,36357.0,16968.0,0.46670517369419917,922.3,694.3
TELANGANA,2001,Banana,2349.0,32741.0,13.938271604938272,922.3,694.3
TELANGANA,2001,Cashewnut,10374.0,1088.0,0.10487757856178909,922.3,694.3
TELANGANA,2001,Castor seed,249664.0,73471.0,0.294279511663676,922.3,694.3
TELANGANA,2001,Coconut,1149.0,12166080.0,10588.40731070496,922.3,694.3
TELANGANA,2001,Coriander,8683.0,4271.0,0.49188068639871013,922.3,694.3
TELANGANA,2001,Cotton(lint),761310.0,1148826.0,1.5090120975686645,922.3,694.3
TELANGANA,2001,Dry chillies,98112.0,227705.0,2.320867987606001,922.3,694.3
TELANGANA,2001,Dry ginger,1244.0,2834.0,2.2781350482315115,922.3,694.3
TELANGANA,2001,Gram,39855.0,44040.0,1.1050056454648098,922.3,694.3
TELANGANA,2001,Groundnut,237095.0,250098.0,1.0548429954237752,922.3,694.3
TELANGANA,2001,Horse-gram,19279.0,6639.0,0.34436433424970175,922.3,694.3
TELANGANA,2001,Jowar,509282.0,459206.0,0.901673336187024,922.3,694.3
TELANGANA,2001,Korra,1697.0,392.0,0.2309958750736594,922.3,694.3
TELANGANA,2001,Linseed,5846.0,1413.0,0.2417037290455012,922.3,694.3
TELANGANA,2001,Maize,370100.0,1185633.0,3.203547689813564,922.3,694.3
TELANGANA,2001,Mesta,169.0,1429.0,8.455621301775148,922.3,694.3
TELANGANA,2001,Moong(Green Gram),301627.0,94185.0,0.3122565287590302,922.3,694.3
TELANGANA,2001,Niger seed,1012.0,425.0,0.4199604743083004,922.3,694.3
TELANGANA,2001,Onion,11874.0,253002.0,21.30722587165235,922.3,694.3
TELANGANA,2001,Other  Rabi pulses,11296.0,3173.0,0.28089589235127477,922.3,694.3
TELANGANA,2001,Other Kharif pulses,7488.0,1320.0,0.1762820512820513,922.3,694.3
TELANGANA,2001,Potato,1143.0,4037.0,3.531933508311461,922.3,694.3
TELANGANA,2001,Ragi,10385.0,13638.0,1.3132402503610978,922.3,694.3
TELANGANA,2001,Rapeseed &Mustard,39.0,13.0,0.3333333333333333,922.3,694.3
TELANGANA,2001,Rice,1309394.0,3566099.0,2.723472843162562,922.3,694.3
TELANGANA,2001,Safflower,13897.0,4633.0,0.33338130531769444,922.3,694.3
TELANGANA,2001,Samai,759.0,201.0,0.2648221343873518,922.3,694.3
TELANGANA,2001,Sesamum,58778.0,11413.0,0.19417128857735888,922.3,694.3
TELANGANA,2001,Small millets,2456.0,593.0,0.24144951140065146,922.3,694.3
TELANGANA,2001,Sugarcane,55288.0,4698530.0,84.98281724786573,922.3,694.3
TELANGANA,2001,Sunflower,28669.0,21686.0,0.7564268024695664,922.3,694.3
TELANGANA,2001,Sweet potato,119.0,1580.0,13.277310924369749,922.3,694.3
TELANGANA,2001,Tobacco,10899.0,23389.0,2.1459766951096433,922.3,694.3
TELANGANA,2001,Turmeric,49179.0,193340.0,3.931352813192623,922.3,694.3
TELANGANA,2001,Urad,106799.0,38866.0,0.36391726514293204,922.3,694.3
TELANGANA,2001,Wheat,12164.0,8360.0,0.6872739230516277,922.3,694.3
TELANGANA,2002,Arhar/Tur,234379.0,88038.0,0.37562238937788794,765.3,609.0
TELANGANA,2002,Bajra,34328.0,16258.0,0.47360755068748545,765.3,609.0
TELANGANA,2002,Banana,2275.0,55519.0,24.403956043956043,765.3,609.0
TELANGANA,2002,Beans & Mutter(Vegetable),2574.0,3352.0,1.3022533022533023,765.3,609.0
TELANGANA,2002,Bhindi,4516.0,11854.0,2.6248892825509302,765.3,609.0
TELANGANA,2002,Bottle Gourd,398.0,0.0,0.0,765.3,609.0
TELANGANA,2002,Brinjal,6023.0,17712.0,2.9407272123526482,765.3,609.0
TELANGANA,2002,Cabbage,300.0,0.0,0.0,765.3,609.0
TELANGANA,2002,Cashewnut,10732.0,2359.0,0.21980991427506522,765.3,609.0
TELANGANA,2002,Castor seed,210078.0,82435.0,0.3924018697817001,765.3,609.0
TELANGANA,2002,Citrus Fruit,4140.0,18559.0,4.4828502415458935,765.3,609.0
TELANGANA,2002,Coconut,1129.0,12365096.0,10952.255093002657,765.3,609.0
TELANGANA,2002,Coriander,7307.0,3053.0,0.417818530176543,765.3,609.0
TELANGANA,2002,Cotton(lint),548430.0,696484.0,1.2699597031526357,765.3,609.0
TELANGANA,2002,Cucumber,1573.0,0.0,0.0,765.3,609.0
TELANGANA,2002,Dry chillies,98121.0,175724.0,1.7908908388622211,765.3,609.0
TELANGANA,2002,Dry ginger,699.0,1143.0,1.6351931330472103,765.3,609.0
TELANGANA,2002,Gram,57938.0,71670.0,1.2370119783216542,765.3,609.0
TELANGANA,2002,Grapes,1494.0,28774.0,19.25970548862115,765.3,609.0
TELANGANA,2002,Groundnut,194464.0,160530.0,0.825499835445121,765.3,609.0
TELANGANA,2002,Horse-gram,15074.0,3578.0,0.23736234576091284,765.3,609.0
TELANGANA,2002,Jowar,466727.0,432100.0,0.9258088775665432,765.3,609.0
TELANGANA,2002,Korra,2000.0,1000.0,0.5,765.3,609.0
TELANGANA,2002,Linseed,4046.0,1231.0,0.3042511122095897,765.3,609.0
TELANGANA,2002,Maize,450836.0,1162574.0,2.5787071130078343,765.3,609.0
TELANGANA,2002,Mango,70022.0,139048.0,1.9857758990031704,765.3,609.0
TELANGANA,2002,Mesta,141.0,1066.0,7.560283687943262,765.3,609.0
TELANGANA,2002,Moong(Green Gram),302983.0,80952.0,0.26718330731427176,765.3,609.0
TELANGANA,2002,Niger seed,447.0,172.0,0.38478747203579416,765.3,609.0
TELANGANA,2002,Onion,9273.0,182344.0,19.663970667529387,765.3,609.0
TELANGANA,2002,Orange,19073.0,340750.0,17.865569129135427,765.3,609.0
TELANGANA,2002,Other  Rabi pulses,1725.0,477.0,0.27652173913043476,765.3,609.0
TELANGANA,2002,Other Fresh Fruits,1012.0,1096.0,1.08300395256917,765.3,609.0
TELANGANA,2002,Other Kharif pulses,3905.0,596.0,0.15262483994878362,765.3,609.0
TELANGANA,2002,Other Vegetables,14371.0,0.0,0.0,765.3,609.0
TELANGANA,2002,Papaya,271.0,35351.0,130.44649446494466,765.3,609.0
TELANGANA,2002,Peas  (vegetable),86.0,0.0,0.0,765.3,609.0
TELANGANA,2002,Pome Fruit,4217.0,23728.0,5.62674887360683,765.3,609.0
TELANGANA,2002,Potato,1382.0,7481.0,5.413169319826339,765.3,609.0
TELANGANA,2002,Ragi,10799.0,12615.0,1.1681637188628577,765.3,609.0
TELANGANA,2002,Rapeseed &Mustard,18.0,8.0,0.4444444444444444,765.3,609.0
TELANGANA,2002,Rice,954925.0,2011378.0,2.106320391653795,765.3,609.0
TELANGANA,2002,Safflower,14989.0,5793.0,0.3864834211755287,765.3,609.0
TELANGANA,2002,Sesamum,57737.0,10715.0,0.1855829017787554,765.3,609.0
TELANGANA,2002,Small millets,2186.0,965.0,0.4414455626715462,765.3,609.0
TELANGANA,2002,Soyabean,38845.0,0.0,0.0,765.3,609.0
TELANGANA,2002,Sugarcane,56208.0,3631850.0,64.61446769143183,765.3,609.0
TELANGANA,2002,Sunflower,37891.0,28660.0,0.7563801430418833,765.3,609.0
TELANGANA,2002,Sweet potato,58.0,626.0,10.793103448275861,765.3,609.0
TELANGANA,2002,Tapioca,9.0,0.0,0.0,765.3,609.0
TELANGANA,2002,Tobacco,7084.0,19804.0,2.795595708639187,765.3,609.0
TELANGANA,2002,Tomato,25500.0,121891.0,4.7800392156862745,765.3,609.0
TELANGANA,2002,Turmeric,43659.0,221667.0,5.077234934377792,765.3,609.0
TELANGANA,2002,Urad,109166.0,48979.0,0.44866533536082664,765.3,609.0
TELANGANA,2002,Wheat,9633.0,13596.0,1.4113983182809093,765.3,609.0
TELANGANA,2002,other fibres,45.0,0.0,0.0,765.3,609.0
TELANGANA,2002,other oilseeds,536.0,666.0,1.242537313432836,765.3,609.0
TELANGANA,2003,Arhar/Tur,271704.0,130039.0,0.4786053941053499,963.2,794.5
TELANGANA,2003,Bajra,43256.0,26413.0,0.6106204919548733,963.2,794.5
TELANGANA,2003,Banana,1972.0,27612.0,14.002028397565923,963.2,794.5
TELANGANA,2003,Beans & Mutter(Vegetable),3514.0,20884.0,5.943084803642573,963.2,794.5
TELANGANA,2003,Bhindi,5635.0,22656.0,4.0205856255545696,963.2,794.5
TELANGANA,2003,Bottle Gourd,481.0,0.0,0.0,963.2,794.5
TELANGANA,2003,Brinjal,6043.0,77735.0,12.86364388548734,963.2,794.5
TELANGANA,2003,Cabbage,767.0,0.0,0.0,963.2,794.5
TELANGANA,2003,Cashewnut,10526.0,1843.0,0.17509025270758122,963.2,794.5
TELANGANA,2003,Castor seed,255642.0,117205.0,0.4584731773339279,963.2,794.5
TELANGANA,2003,Citrus Fruit,4698.0,34258.0,7.292039165602384,963.2,794.5
TELANGANA,2003,Coconut,1103.0,12545700.0,11374.161378059836,963.2,794.5
TELANGANA,2003,Coriander,10645.0,2918.0,0.2741193048379521,963.2,794.5
TELANGANA,2003,Cotton(lint),522184.0,1075882.0,2.0603503745806075,963.2,794.5
TELANGANA,2003,Cucumber,2715.0,0.0,0.0,963.2,794.5
TELANGANA,2003,Dry chillies,110203.0,275407.0,2.4990880466049017,963.2,794.5
TELANGANA,2003,Dry ginger,844.0,2690.0,3.1872037914691944,963.2,794.5
TELANGANA,2003,Gram,87582.0,104574.0,1.1940124683154072,963.2,794.5
TELANGANA,2003,Grapes,1597.0,30475.0,19.08265497808391,963.2,794.5
TELANGANA,2003,Groundnut,196025.0,223306.0,1.1391710241040685,963.2,794.5
TELANGANA,2003,Horse-gram,16525.0,6056.0,0.3664750378214826,963.2,794.5
TELANGANA,2003,Jowar,432787.0,372798.0,0.8613890897831958,963.2,794.5
TELANGANA,2003,Korra,3720.0,2117.0,0.5690860215053763,963.2,794.5
TELANGANA,2003,Linseed,4515.0,1186.0,0.2626799557032115,963.2,794.5
TELANGANA,2003,Maize,599383.0,1981817.0,3.306428443916494,963.2,794.5
TELANGANA,2003,Mango,71826.0,218068.0,3.036059365689305,963.2,794.5
TELANGANA,2003,Mesta,117.0,930.0,7.948717948717949,963.2,794.5
TELANGANA,2003,Moong(Green Gram),370588.0,182491.0,0.49243634440402817,963.2,794.5
TELANGANA,2003,Niger seed,679.0,267.0,0.39322533136966126,963.2,794.5
TELANGANA,2003,Onion,10460.0,240156.0,22.95946462715105,963.2,794.5
TELANGANA,2003,Orange,21413.0,135091.0,6.308831083920983,963.2,794.5
TELANGANA,2003,Other  Rabi pulses,4193.0,769.0,0.1834009062723587,963.2,794.5
TELANGANA,2003,Other Dry Fruit,7.0,0.0,0.0,963.2,794.5
TELANGANA,2003,Other Fresh Fruits,944.0,1157.0,1.2256355932203389,963.2,794.5
TELANGANA,2003,Other Kharif pulses,4717.0,774.0,0.1640873436506254,963.2,794.5
TELANGANA,2003,Other Vegetables,16937.0,0.0,0.0,963.2,794.5
TELANGANA,2003,Papaya,293.0,26608.0,90.81228668941979,963.2,794.5
TELANGANA,2003,Peas  (vegetable),76.0,0.0,0.0,963.2,794.5
TELANGANA,2003,Pome Fruit,3870.0,41724.0,10.78139534883721,963.2,794.5
TELANGANA,2003,Potato,1156.0,10129.0,8.762110726643598,963.2,794.5
TELANGANA,2003,Ragi,12933.0,14791.0,1.1436634964818682,963.2,794.5
TELANGANA,2003,Rapeseed &Mustard,65.0,17.0,0.26153846153846155,963.2,794.5
TELANGANA,2003,Rice,1017315.0,2898703.0,2.849366223834309,963.2,794.5
TELANGANA,2003,Safflower,13298.0,4137.0,0.3110994134456309,963.2,794.5
TELANGANA,2003,Samai,266.0,49.0,0.18421052631578946,963.2,794.5
TELANGANA,2003,Sesamum,72712.0,19364.0,0.26631092529431183,963.2,794.5
TELANGANA,2003,Small millets,4290.0,2373.0,0.5531468531468532,963.2,794.5
TELANGANA,2003,Soyabean,66728.0,105430.0,1.5799964033089557,963.2,794.5
TELANGANA,2003,Sugarcane,47320.0,3554005.0,75.10576923076923,963.2,794.5
TELANGANA,2003,Sunflower,62998.0,62300.0,0.9889202831835932,963.2,794.5
TELANGANA,2003,Sweet potato,160.0,1156.0,7.225,963.2,794.5
TELANGANA,2003,Tapioca,6.0,38.0,6.333333333333333,963.2,794.5
TELANGANA,2003,Tobacco,9706.0,18799.0,1.9368431897795177,963.2,794.5
TELANGANA,2003,Tomato,25505.0,180750.0,7.086845716526171,963.2,794.5
TELANGANA,2003,Turmeric,46483.0,244121.0,5.251834003829357,963.2,794.5
TELANGANA,2003,Urad,98246.0,64332.0,0.6548052846935244,963.2,794.5
TELANGANA,2003,Varagu,13.0,7.0,0.5384615384615384,963.2,794.5
TELANGANA,2003,Wheat,10774.0,6398.0,0.5938370150361982,963.2,794.5
TELANGANA,2004,Arhar/Tur,255704.0,102796.0,0.40201170102931516,667.0,509.1
TELANGANA,2004,Bajra,27582.0,8700.0,0.3154231020230585,667.0,509.1
TELANGANA,2004,Banana,2029.0,47283.0,23.303597831444062,667.0,509.1
TELANGANA,2004,Cashewnut,10447.0,3633.0,0.3477553364602278,667.0,509.1
TELANGANA,2004,Castor seed,237814.0,89529.0,0.37646648220878504,667.0,509.1
TELANGANA,2004,Coconut,1057.0,12107303.0,11454.402081362347,667.0,509.1
TELANGANA,2004,Coriander,8387.0,4991.0,0.595087635626565,667.0,509.1
TELANGANA,2004,Cotton(lint),739121.0,1171636.0,1.5851748225256759,667.0,509.1
TELANGANA,2004,Dry chillies,106652.0,285994.0,2.6815624648389154,667.0,509.1
TELANGANA,2004,Dry ginger,865.0,8152.0,9.424277456647399,667.0,509.1
TELANGANA,2004,Gram,72884.0,64066.0,0.8790132264968992,667.0,509.1
TELANGANA,2004,Groundnut,194967.0,197095.0,1.0109146676104162,667.0,509.1
TELANGANA,2004,Horse-gram,15841.0,5906.0,0.37282999810618017,667.0,509.1
TELANGANA,2004,Jowar,360207.0,269282.0,0.7475756995283268,667.0,509.1
TELANGANA,2004,Linseed,4130.0,461.0,0.1116222760290557,667.0,509.1
TELANGANA,2004,Maize,532117.0,1351308.0,2.539494133808918,667.0,509.1
TELANGANA,2004,Mesta,265.0,2267.0,8.554716981132076,667.0,509.1
TELANGANA,2004,Moong(Green Gram),258866.0,93133.0,0.3597730099742724,667.0,509.1
TELANGANA,2004,Niger seed,612.0,238.0,0.3888888888888889,667.0,509.1
TELANGANA,2004,Onion,11788.0,214914.0,18.231591448931116,667.0,509.1
TELANGANA,2004,Other  Rabi pulses,13741.0,3719.0,0.2706498799214031,667.0,509.1
TELANGANA,2004,Other Kharif pulses,7161.0,1868.0,0.2608574221477447,667.0,509.1
TELANGANA,2004,Potato,1820.0,5583.0,3.067582417582418,667.0,509.1
TELANGANA,2004,Ragi,7970.0,15108.0,1.8956085319949811,667.0,509.1
TELANGANA,2004,Rapeseed &Mustard,76.0,19.0,0.25,667.0,509.1
TELANGANA,2004,Rice,858520.0,2208367.0,2.572295345478265,667.0,509.1
TELANGANA,2004,Safflower,17683.0,8003.0,0.45258157552451506,667.0,509.1
TELANGANA,2004,Sesamum,64551.0,19735.0,0.3057272544189865,667.0,509.1
TELANGANA,2004,Small millets,1486.0,814.0,0.5477792732166891,667.0,509.1
TELANGANA,2004,Soyabean,74952.0,116551.0,1.5550085387981643,667.0,509.1
TELANGANA,2004,Sugarcane,44275.0,3037805.0,68.61219649915301,667.0,509.1
TELANGANA,2004,Sunflower,183335.0,102362.0,0.5583331060626722,667.0,509.1
TELANGANA,2004,Sweet potato,133.0,936.0,7.037593984962406,667.0,509.1
TELANGANA,2004,Tobacco,7690.0,10996.0,1.4299089726918075,667.0,509.1
TELANGANA,2004,Turmeric,47343.0,301439.0,6.367129248252118,667.0,509.1
TELANGANA,2004,Urad,77292.0,38340.0,0.496040987424313,667.0,509.1
TELANGANA,2004,Wheat,8385.0,4429.0,0.5282051282051282,667.0,509.1
TELANGANA,2005,Arhar/Tur,265512.0,163230.0,0.6147744734701256,1163.1,888.5
TELANGANA,2005,Bajra,26524.0,16810.0,0.6337656462072085,1163.1,888.5
TELANGANA,2005,Banana,272.0,5686.0,20.904411764705884,1163.1,888.5
TELANGANA,2005,Cashewnut,9368.0,3226.0,0.34436379163108455,1163.1,888.5
TELANGANA,2005,Castor seed,296560.0,113417.0,0.38244200161855946,1163.1,888.5
TELANGANA,2005,Coconut,1017.0,8562768.0,8419.634218289086,1163.1,888.5
TELANGANA,2005,Coriander,6980.0,2934.0,0.4203438395415473,1163.1,888.5
TELANGANA,2005,Cotton(lint),718831.0,1413604.0,1.9665317717238127,1163.1,888.5
TELANGANA,2005,Dry chillies,82885.0,230492.0,2.780865053990469,1163.1,888.5
TELANGANA,2005,Dry ginger,1154.0,13682.0,11.856152512998268,1163.1,888.5
TELANGANA,2005,Gram,73591.0,104504.0,1.4200649535948688,1163.1,888.5
TELANGANA,2005,Groundnut,199533.0,256888.0,1.287446186846286,1163.1,888.5
TELANGANA,2005,Horse-gram,12848.0,5073.0,0.39484744707347447,1163.1,888.5
TELANGANA,2005,Jowar,315035.0,315366.0,1.001050676908915,1163.1,888.5
TELANGANA,2005,Linseed,3805.0,1420.0,0.3731931668856767,1163.1,888.5
TELANGANA,2005,Maize,638134.0,2339296.0,3.6658382095296598,1163.1,888.5
TELANGANA,2005,Mesta,289.0,2641.0,9.13840830449827,1163.1,888.5
TELANGANA,2005,Moong(Green Gram),223596.0,101514.0,0.4540063328503193,1163.1,888.5
TELANGANA,2005,Niger seed,512.0,198.0,0.38671875,1163.1,888.5
TELANGANA,2005,Onion,12964.0,235294.0,18.14979944461586,1163.1,888.5
TELANGANA,2005,Other  Rabi pulses,13023.0,5060.0,0.3885433463871612,1163.1,888.5
TELANGANA,2005,Other Kharif pulses,6643.0,1626.0,0.24476892970043654,1163.1,888.5
TELANGANA,2005,Potato,1825.0,15372.0,8.423013698630138,1163.1,888.5
TELANGANA,2005,Ragi,9860.0,15713.0,1.5936105476673428,1163.1,888.5
TELANGANA,2005,Rapeseed &Mustard,18.0,8.0,0.4444444444444444,1163.1,888.5
TELANGANA,2005,Rice,1461028.0,4414903.0,3.0217785011649334,1163.1,888.5
TELANGANA,2005,Safflower,16084.0,7563.0,0.47021885103208155,1163.1,888.5
TELANGANA,2005,Sesamum,58262.0,16614.0,0.2851601386838763,1163.1,888.5
TELANGANA,2005,Small millets,1319.0,967.0,0.733131159969674,1163.1,888.5
TELANGANA,2005,Soyabean,94585.0,189224.0,2.000570915049955,1163.1,888.5
TELANGANA,2005,Sugarcane,49622.0,4419398.0,89.06126314940954,1163.1,888.5
TELANGANA,2005,Sunflower,85827.0,74349.0,0.8662658603935824,1163.1,888.5
TELANGANA,2005,Sweet potato,133.0,1119.0,8.413533834586467,1163.1,888.5
TELANGANA,2005,Tobacco,8790.0,16896.0,1.9221843003412968,1163.1,888.5
TELANGANA,2005,Turmeric,55658.0,424044.0,7.618743037838226,1163.1,888.5
TELANGANA,2005,Urad,74177.0,36341.0,0.48992275233562965,1163.1,888.5
TELANGANA,2005,Wheat,10020.0,8250.0,0.8233532934131736,1163.1,888.5
TELANGANA,2006,Arhar/Tur,249950.0,107234.0,0.42902180436087217,1053.0,862.7
TELANGANA,2006,Bajra,20162.0,7120.0,0.353139569487154,1053.0,862.7
TELANGANA,2006,Banana,1873.0,45592.0,24.341697810998397,1053.0,862.7
TELANGANA,2006,Cashewnut,9410.0,1666.0,0.17704569606801276,1053.0,862.7
TELANGANA,2006,Castor seed,181878.0,77355.0,0.4253125721637581,1053.0,862.7
TELANGANA,2006,Coconut,874.0,11051433.0,12644.660183066362,1053.0,862.7
TELANGANA,2006,Coriander,5682.0,3173.0,0.5584301302358324,1053.0,862.7
TELANGANA,2006,Cotton(lint),730011.0,1492901.0,2.0450390473568207,1053.0,862.7
TELANGANA,2006,Dry chillies,92483.0,282435.0,3.0539126109663397,1053.0,862.7
TELANGANA,2006,Dry ginger,1417.0,7427.0,5.241354975299929,1053.0,862.7
TELANGANA,2006,Gram,101112.0,139194.0,1.3766318537859008,1053.0,862.7
TELANGANA,2006,Groundnut,179282.0,218588.0,1.2192411954351245,1053.0,862.7
TELANGANA,2006,Horse-gram,10721.0,3633.0,0.33886764294375527,1053.0,862.7
TELANGANA,2006,Jowar,279919.0,247446.0,0.8839914403809673,1053.0,862.7
TELANGANA,2006,Linseed,2811.0,772.0,0.2746353610814657,1053.0,862.7
TELANGANA,2006,Maize,591470.0,1626326.0,2.749633962838352,1053.0,862.7
TELANGANA,2006,Mesta,225.0,1976.0,8.782222222222222,1053.0,862.7
TELANGANA,2006,Moong(Green Gram),227057.0,82087.0,0.3615259604416512,1053.0,862.7
TELANGANA,2006,Niger seed,429.0,157.0,0.36596736596736595,1053.0,862.7
TELANGANA,2006,Onion,10615.0,234924.0,22.13132359868111,1053.0,862.7
TELANGANA,2006,Other  Rabi pulses,11893.0,4425.0,0.37206760279155804,1053.0,862.7
TELANGANA,2006,Other Kharif pulses,4612.0,1418.0,0.3074588031222897,1053.0,862.7
TELANGANA,2006,Potato,2082.0,31508.0,15.133525456292027,1053.0,862.7
TELANGANA,2006,Ragi,5288.0,8120.0,1.5355521936459908,1053.0,862.7
TELANGANA,2006,Rapeseed &Mustard,13.0,7.0,0.5384615384615384,1053.0,862.7
TELANGANA,2006,Rice,1489007.0,4255738.0,2.8581047637788135,1053.0,862.7
TELANGANA,2006,Safflower,13512.0,8682.0,0.6425399644760214,1053.0,862.7
TELANGANA,2006,Sesamum,50246.0,12126.0,0.24133264339449906,1053.0,862.7
TELANGANA,2006,Small millets,509.0,239.0,0.46954813359528486,1053.0,862.7
TELANGANA,2006,Soyabean,101587.0,155289.0,1.5286306318721883,1053.0,862.7
TELANGANA,2006,Sugarcane,57332.0,4885741.0,85.21839461382822,1053.0,862.7
TELANGANA,2006,Sunflower,74360.0,76310.0,1.0262237762237763,1053.0,862.7
TELANGANA,2006,Sweet potato,149.0,1339.0,8.986577181208053,1053.0,862.7
TELANGANA,2006,Tobacco,9358.0,23481.0,2.509189997862791,1053.0,862.7
TELANGANA,2006,Turmeric,49783.0,305676.0,6.140168330554607,1053.0,862.7
TELANGANA,2006,Urad,80194.0,29968.0,0.37369379255305885,1053.0,862.7
TELANGANA,2006,Wheat,9120.0,8561.0,0.9387061403508772,1053.0,862.7
TELANGANA,2007,Arhar/Tur,255000.0,166000.0,0.6509803921568628,843.3,780.2
TELANGANA,2007,Bajra,24000.0,15000.0,0.625,843.3,780.2
TELANGANA,2007,Castor seed,169000.0,109000.0,0.6449704142011834,843.3,780.2
TELANGANA,2007,Cotton(lint),857000.0,2480000.0,2.893815635939323,843.3,780.2
TELANGANA,2007,Dry chillies,89000.0,260000.0,2.9213483146067416,843.3,780.2
TELANGANA,2007,Gram,118000.0,162000.0,1.3728813559322033,843.3,780.2
